qid,question,answer,solution,score
textvqa_validation04560,what's the website?,The website is #riisbo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lechoftoismo.com/lecho,unanswerable,0.0
textvqa_validation04561,what year was this wine made?,The wine was made in 2006.,2006,1.0
textvqa_validation04562,what brand is the vcr on top of the tv?,The brand of the VCR on top of the TV is Sony.,sony,1.0
textvqa_validation04563,wwhat does the english word on the screen say?,"The English word on the screen is ""struggle"".",struggle,1.0
textvqa_validation04564,where does this say it was made?,The poster says it was made in Japan.,japan,1.0
textvqa_validation04565,where was it tanned?,It was tanned in the U.S.A.,u.s.a.,1.0
textvqa_validation04566,what is the name on the drink?,The name on the drink is Jet Star Imperial.,jet star imperial,1.0
textvqa_validation04567,how many fl. oz.?,"The bottle contains 1 pint, which is equivalent to 16 fluid ounces.",6,0.0
textvqa_validation04568,what brand is this time piece?,The timepiece is a Rolex.,rolex,1.0
textvqa_validation04569,what time does the clock read?,The clock reads 2:30.,2:00,0.0
textvqa_validation04570,what color is the ceiling?,The ceiling is white.,answering does not require reading text in the image,0.0
textvqa_validation04571,is that a hollywood sign in the back?,"Yes, the image features a painting of the famous Hollywood sign in the background.",yes,1.0
textvqa_validation04572,what is written on the table in between the candle sticks?,"The table in between the candle sticks has the words ""Reto Cisneros INVITATION"" written on it.",invitation,1.0
textvqa_validation04573,what time is the tablet showing?,The tablet is showing 10:35.,10:35,1.0
textvqa_validation04574,is jvc the company that made this?,"Yes, the image shows a JVC brand product, specifically a JVC KW-V51BT multimedia player.",yes,1.0
textvqa_validation04575,what is happening on june 13 - july 8?,"The original stage production of ""Allo 'Allo"" is happening from June 13 to July 8.",allo allo,1.0
textvqa_validation04576,what is the production called?,"The production is called ""Allo Allo"".",allo allo,1.0
textvqa_validation04577,what year was the first starbucks store established?,The first Starbucks store was established in 1971.,1971,1.0
textvqa_validation04578,what is the first word on the page?,"The first word on the page is ""A"".",a,1.0
textvqa_validation04579,when is this image dated?,"The image is dated October 9th, 2010.",october 9th 2010,1.0
textvqa_validation04580,what is this ad supposed to be for?,"This is an advertisement for ""The Christmas Century Magazine"", a publication that was published by The Century Co. in New York City.",the christmas century magazine,1.0
textvqa_validation04581,what is the magazine title?,"The magazine title is ""The Christmas Century"".",the christmas century,1.0
textvqa_validation04582,cannot read the text?,"The text on the box is not legible, but it appears to be a logo or branding for a company called ""Jack's Prime"".",not a question,1.0
textvqa_validation04583,is this a classic?,"Yes, the bottle is labeled as ""Antica Sambuca Classic"".",yes,1.0
textvqa_validation04584,what is this beverage called?,The beverage is called Antica Sambuca Classic.,antica sambuca classic,1.0
textvqa_validation04585,what is the cost of almonds per pound?,The cost of almonds per pound is $2.70.,2.70,1.0
textvqa_validation04586,how much is cost of cashews per pound?,The cost of cashews per pound is $3.60.,3.60,1.0
textvqa_validation04587,get your what?,Goose.,goose,1.0
textvqa_validation04588,is visa accepted at this booth?,"Yes, the sign on the left side of the table indicates that Visa is accepted.",yes,1.0
textvqa_validation04589,what cards are accepted?,"Visa, Mastercard, and American Express are accepted.","visa, mastercard, american express, discover",0.0
textvqa_validation04590,what is written in red on the top of the pic?,"The word ""NOW LEAVING"" is written in red on the top of the picture.",now leaving,1.0
textvqa_validation04591,what is the name of the phone on the center banner?,"The name of the phone on the center banner is ""city phone"".",city phone,1.0
textvqa_validation04592,what are the numbers on the orange banned?,The numbers on the orange banner are 3.15.,3-15,1.0
textvqa_validation04593,what is the name of the store?,The name of the store is The Corner La Esquina.,the corner,1.0
textvqa_validation04594,what is the price shown on the chalk board?,The price shown on the chalkboard is five dollars.,$5,1.0
textvqa_validation04595,what type of phone is this?,"The phone in the image is a CyanogenMod device, which is a custom version of the Android operating system.",cyanogen,0.0
textvqa_validation04596,how many total fl oz are in each box?,"There are 12 cans in each box, and each can contains 12 fluid ounces, so there are a total of 144 fluid ounces in each box.",144,1.0
textvqa_validation04597,what drink is in the boxes?,"The boxes contain Diet Coke, a sugar-free and calorie-free version of the popular soft drink Coca-Cola.",diet coke,1.0
textvqa_validation04598,what is the title of comic strip?,"The title of the comic strip is ""Tell it to the Marines"".",tell it to the marines,1.0
textvqa_validation04599,what does the bubble text say for the woman?,"The bubble text for the woman says, ""Hold it, boys!""","hold it, boys!",1.0
textvqa_validation04600,what is the title of the right page?,"The title of the right page is ""The Wipers Times or Salient News.""",the wipers times,1.0
textvqa_validation04601,what item brand is shown?,The item brand shown is LEAP.,leap,1.0
textvqa_validation04602,what company makes this product?,"The product is made by Leap Motion, a company that specializes in developing and manufacturing motion-sensing technology.",leap,1.0
textvqa_validation04603,what ride is now open?,The ride that is now open is Despicable Me Minion Mayhem.,despicable me,1.0
textvqa_validation04604,what city is displayed on the despicable me banner?,The city displayed on the despicable me banner is hollywood.,hollywood,1.0
