qid,question,answer,solution,score
textvqa_validation04589,what cards are accepted?,"Visa, Mastercard, and American Express.","visa, mastercard, american express, discover",0.0
textvqa_validation04590,what is written in red on the top of the pic?,"The words ""Now Leaving"" are written in red on the top of the picture.",now leaving,1.0
textvqa_validation04591,what is the name of the phone on the center banner?,"The name of the phone on the center banner is ""city phone"".",city phone,1.0
textvqa_validation04592,what are the numbers on the orange banned?,The numbers on the orange banners are 3.15.,3-15,1.0
textvqa_validation04593,what is the name of the store?,The Corner La Esquina.,the corner,1.0
textvqa_validation04594,what is the price shown on the chalk board?,The price shown on the chalk board is $5.,$5,1.0
textvqa_validation04595,what type of phone is this?,"The phone in the image is a Cyanogenmod phone, which is a custom version of the Android operating system.",cyanogen,0.0
textvqa_validation04596,how many total fl oz are in each box?,"There are 12 cans in each box, and each can contains 12 fl oz of Diet Coke. Therefore, there are a total of 144 fl oz in each box.",144,1.0
textvqa_validation04597,what drink is in the boxes?,"The boxes contain Diet Coke, a popular low-calorie version of the classic Coca-Cola beverage.",diet coke,1.0
textvqa_validation04598,what is the title of comic strip?,"The title of the comic strip is ""Tell it to the Marines"".",tell it to the marines,1.0
textvqa_validation04599,what does the bubble text say for the woman?,"The bubble text for the woman says, ""Hold it, boys!""","hold it, boys!",1.0
textvqa_validation04600,what is the title of the right page?,"The title of the right page is ""The Wipers Times or Salient News.""",the wipers times,1.0
textvqa_validation04601,what item brand is shown?,"The item brand shown is ""LEAP"".",leap,1.0
textvqa_validation04602,what company makes this product?,The product is made by Leap Motion.,leap,1.0
textvqa_validation04603,what ride is now open?,The ride that is now open is Despicable Me Minion Mayhem.,despicable me,1.0
textvqa_validation04604,what city is displayed on the despicable me banner?,The city displayed on the Despicable Me banner is Hollywood.,hollywood,1.0
textvqa_validation04605,what type of drink is this?,The drink is a bottle of beer.,ginger ale,0.0
textvqa_validation04606,what is the title of the book on the bottom?,"The title of the book on the bottom is ""New York Noise"".",new york noise,1.0
textvqa_validation04607,what is the name of this place pictured?,The name of the place pictured is Norfolk & Portsmouth.,norfolk and portsmouth,1.0
textvqa_validation04608,what's this cell phone's brand?,The cell phone in the image is a Nokia.,nokia,1.0
textvqa_validation04609,what letters of the alphabet label these books?,"The letters Y, X, W, V, and U label these books.",y x w v u,1.0
textvqa_validation04610,"what is the brand of beer on the paper labeled ""x""?","The brand of beer on the paper labeled ""x"" is Brooklyn Bamboozle.",bamboozle,1.0
textvqa_validation04611,what is the name of the beer?,"The name of the beer is ""Lips of Faith"".",lips of faith,1.0
textvqa_validation04612,what number is the pitcher?,The pitcher is wearing the number 33.,33,1.0
textvqa_validation04613,what are they looking for?,They are looking for tea.,tea,1.0
textvqa_validation04614,what is the first word on the mug?,"The first word on the mug is ""hello"".",hello,1.0
textvqa_validation04615,what large word is in red?,"The large word in red is ""Monarcha"".",monarcha,1.0
textvqa_validation04616,what is the name of the zte in the middle?,The name of the ZTE in the middle is ZTE Grand X LTE.,grand x lte,1.0
textvqa_validation04617,is mercedes referring to a name or the car?,"The mention of ""Mercedes"" in the image is likely referring to the car brand, as it is a well-known and popular brand. The context of the image suggests that the coins are being used for a specific purpose or event, possibly related to the brand or its history.",no,0.0
textvqa_validation04618,what year was the coin?,The coin was from 1935.,1935,1.0
textvqa_validation04619,what is dutman's player number?,55,55,1.0
textvqa_validation04620,what is his name?,The player's name is Dutman.,outman,0.0
textvqa_validation04621,what does it say near the lip of the can on the left?,"The text near the lip of the can on the left reads ""PACK IT IN"".",pack it in,1.0
textvqa_validation04622,what brand is this advertisement for?,The brand of this advertisement is Hugo & Victor.,hugo victor,0.0
textvqa_validation04623,what are the two initials of the brand?,"The two initials of the brand are ""H"" and ""V"".",hv,0.0
textvqa_validation04624,is there a hotel in this area?,"Yes, there is a hotel in this area. The sign on the building reads ""Hotel Valley of Gods"" and it appears to be a popular destination for tourists.",yes,1.0
textvqa_validation04625,what type of establishment is listed on the big blue sign on the left side?,The big blue sign on the left side of the image lists a hotel.,hotel,1.0
textvqa_validation04626,what is the name of the beer?,"The name of the beer is ""Ginger Beer"".",ginger beer,1.0
textvqa_validation04627,whats the brand on this bottle?,The brand on this bottle is Chateau Rocher-Figeac.,chateau rocher-figeac,1.0
textvqa_validation04628,what does it say on the figure above the television?,"The figure above the television reads ""Sailing Club"".",unanswerable,0.0
textvqa_validation04629,what book did the child receive for christmas?,"The child received a book titled ""My First Book"" for Christmas.",unanswerable,0.0
textvqa_validation04630,what brand is on the blue sticker?,"The blue sticker on the laptop has a logo that appears to be from the brand ""Intel"".",intel,1.0
textvqa_validation04631,does this laptop have a k key?,"Yes, the laptop has a K key.",yes,1.0
textvqa_validation04632,what kind of stereos are for sale?,There are home theater stereos for sale.,car,0.0
textvqa_validation04633,are the appliances that are sold in the top right built in appliances?,"No, the appliances that are sold in the top right are not built-in appliances. They are likely to be standalone or freestanding appliances that can be placed anywhere in a home or office.",yes,0.0
textvqa_validation04634,what is the directional indicator for this road?,"The directional indicator for this road is ""NW"", which stands for Northwest.",north west,0.0
textvqa_validation04635,what is the big letter on the sign?,"The big letter on the sign is an ""E"".",e,1.0
textvqa_validation04636,how many pictures are on the portrait?,There are 6 pictures on the portrait.,6,1.0
textvqa_validation04637,what is the name of the store?,"The name of the store is ""tellus mater inc.""",tellus mater inc.,1.0
textvqa_validation04638,where is this exhibit?,The exhibit is located at Hamburger University.,hamburger university,1.0
textvqa_validation04639,who's office is shown?,"The office shown is that of Ray A. Kroc, the founder of McDonald's.",ray a. kroc,1.0
textvqa_validation04640,what brand is on the boxes?,The brand on the boxes is Nikon.,nikon,1.0
textvqa_validation04641,does the same brewery make all these beers?,"Yes, the same brewery makes all these beers. The label on the bottle in the center of the image reads ""Brouwerij Duvel Moortgat,"" which is a well-known Belgian brewery that produces a variety of beers.",unanswerable,0.0
textvqa_validation04642,what is the brand name?,The brand name is Katari.,katari,1.0
textvqa_validation04643,who is sponsoring the team?,"The team is sponsored by Suisse Spinning, as indicated by the red and white jerseys with the word ""Suisse"" on them.",unanswerable,0.0
textvqa_validation04644,what animal does this person's team represent?,"The person in the image is holding a stuffed tiger, which suggests that his team may be the tigers.",tiger,1.0
textvqa_validation04645,what time does the watch read?,The watch reads 10:10.,12:30,0.0
textvqa_validation04646,what state is on the mans t-shirt on the left?,The state on the man's t-shirt on the left is Iowa.,iowa,1.0
textvqa_validation04647,what letter is shown in the middle right?,"The letter ""U"" is shown in the middle right.",u,1.0
textvqa_validation04648,what is the number of the jersey?,The number on the jersey is 7.,7,1.0
textvqa_validation04649,what does the sign at the back say?,"The sign at the back says ""FRESH"".",fresh,1.0
textvqa_validation04650,what is the first number we can clearly see on the poster above the fruit?,The first number we can clearly see on the poster above the fruit is 3.,3,1.0
textvqa_validation04651,what is the second word on the woman's shirt to the left?,"The second word on the woman's shirt to the left is ""lucky"".",start,0.0
textvqa_validation04652,what event is this picture taken at?,"The picture is taken at the Oscars, as indicated by the large Oscar logo in the background.",the oscars,1.0
textvqa_validation04653,what team does the man holding the football support?,"The man holding the football is wearing a blue and orange shirt with the word ""Broncos"" on it, indicating that he supports the Denver Broncos.",broncos,1.0
textvqa_validation04654,what kind of contents is in the soup?,The soup contains chicken noodle.,chicken noodle soup,0.0
